OID,PID
7655,280
7655,570
7655,570
7655,765
7656,216
7656,216
7656,216
7657,907
7657,907
7657,907
7657,932
7657,932
7657,932
7657,851
7657,851
7657,851
7658,714
7658,680
7658,680
7658,996
7658,996
7659,520
7659,634
7659,634
7659,380
7659,380
7659,380
7659,134
7660,386
7660,386
7660,332
7660,332
7660,884
7660,635
7660,635
7660,635
7661,800
7661,800
7661,24
7662,289
7662,981
7662,981
7662,503
7662,22
7663,362
7663,551
7663,551
7663,330
7663,330
7663,330
7663,240
7663,240
7663,240
7664,424
7664,31
7664,31
7665,653
7666,200
7666,200
7666,200
7666,330
7666,330
7666,330
7666,957
7666,957
7666,753
7667,346
7667,346
7667,796
7667,796
7667,796
7668,848
7668,848
7668,848
7668,557
7668,557
7668,823
7669,677
7669,801
7669,801
7670,476
7670,476
7670,618
7670,855
7670,855
7671,569
7671,569
7671,213
7671,213
7671,185
7671,185
7671,185
7671,1018
7671,60
7671,60
7672,143
7672,143
7672,143
7672,340
7672,340
7672,340
7672,318
7673,533
7673,551
7673,551
7673,551
7674,312
7674,312
7674,93
7674,93
7674,798
7674,798
7674,802
7674,802
7674,828
7674,828
7674,828
7675,14
7675,704
7676,44
7676,471
7676,471
7676,471
7677,951
7677,951
7677,951
7677,1023
7677,1023
7677,666
7677,666
7677,666
7678,349
7678,349
7678,284
7678,284
7678,409
7678,519
7678,519
7678,870
7678,870
7679,172
7679,172
7679,172
7680,844
7680,131
7680,82
7680,82
7681,389
7682,671
7682,416
7682,179
7683,926
7684,268
7684,268
7685,155
7685,155
7685,397
7685,770
7685,770
7685,770
7685,79
7685,79
7686,155
7686,155
7686,155
7687,69
7687,69
7688,552
7689,943
7689,943
7689,638
7689,638
7689,638
7689,604
7689,604
7690,494
7690,504
7690,381
7690,926
7690,926
7690,371
7690,371
7691,102
7691,84
7691,548
7691,548
7692,614
7692,614
7692,614
7692,221
7692,185
7692,858
7692,916
7693,426
7693,426
7693,672
7693,672
7693,901
7693,673
7693,673
7693,167
7694,760
7694,760
7694,760
7694,472
7695,684
7695,684
7695,684
7695,642
7695,947
7695,947
7695,89
7695,54
7696,887
7696,887
7696,887
7696,119
7696,119
7696,119
7696,679
7696,679
7696,679
7696,88
7696,88
7697,632
7697,632
7697,632
7697,216
7697,216
7697,463
7697,463
7697,481
7697,481
7697,481
7697,971
7697,971
7697,971
7698,384
7698,384
7698,384
7698,847
7698,847
7698,847
7698,630
7699,845
7699,845
7699,845
7700,55
7700,55
7700,55
7700,623
7701,854
7701,854
7701,367
7701,367
7701,367
7701,978
7701,407
7701,104
7701,104
7701,104
7702,280
7702,280
7702,280
7702,991
7702,991
7703,238
7703,238
7703,238
7703,593
7703,593
7703,593
7704,731
7704,731
7704,238
7704,238
7704,238
7704,915
7704,915
7704,915
7704,708
7704,708
7705,440
7706,197
7706,197
7706,197
7706,421
7706,421
7706,421
7707,997
7707,634
7707,634
7707,634
7708,94
7709,364
7709,447
7709,447
7709,447
7709,1024
7709,1024
7709,1024
7710,294
7710,294
7711,324
7711,324
7711,919
7711,789
7711,523
7711,523
7712,979
7712,979
7712,979
7713,260
7713,260
7713,260
7713,974
7714,53
7714,920
7714,657
7714,657
7714,657
7714,655
7714,655
7714,692
7714,692
7714,692
7715,424
7715,424
7715,321
7715,321
7715,358
7715,22
7715,22
7715,22
7715,684
7716,853
7716,853
7716,853
7716,946
7716,946
7716,946
7717,16
7717,16
7717,16
7717,635
7717,635
7717,838
7718,868
7718,298
7718,298
7718,91
7718,91
7719,77
7719,529
7719,529
7719,529
7719,246
7719,869
7719,869
7719,869
7719,748
7719,748
7719,748
7720,754
7720,256
7720,328
7721,313
7721,313
7721,641
7721,328
7721,328
7721,328
7721,486
7722,321
7722,932
7722,859
7722,859
7722,833
7722,833
7722,833
7722,493
7723,757
7723,130
7723,130
7723,837
7723,837
7723,837
7724,624
7724,1016
7724,439
7724,439
7724,439
7724,57
7724,863
7724,863
7725,624
7725,813
7725,813
7725,813
7725,828
7725,828
7725,828
7726,616
7726,616
7726,844
7726,844
7726,844
7726,658
7726,198
7726,198
7726,198
7726,936
7727,1
7727,259
7727,259
7728,535
7728,535
7728,567
7728,567
7728,964
7729,468
7729,739
7729,739
7729,858
7729,858
7729,858
7729,559
7729,184
7729,184
7729,184
7730,656
7730,656
7731,571
7731,571
7731,571
7731,928
7731,928
7732,21
7732,21
7732,477
7732,477
7732,477
7732,695
7733,167
7733,167
7733,167
7733,758
7733,994
7733,1019
7733,1019
7734,268
7734,268
7734,268
7734,380
7734,380
7734,403
7734,403
7734,403
7735,855
7735,855
7736,898
7736,898
7737,640
7737,640
7737,640
7737,493
7737,493
7737,451
7737,441
7737,441
7737,441
7738,117
7738,117
7739,730
7739,730
7739,978
7739,978
7739,684
7739,1024
7739,1024
7739,458
7739,458
7740,763
7740,566
7740,566
7741,353
7741,427
7741,427
7741,23
7741,862
7741,229
7741,229
7742,77
7742,77
7742,77
7743,14
7743,14
7743,14
7743,457
7743,457
7743,457
7743,313
7743,313
7743,313
7744,466
7744,466
7744,138
7744,138
7744,555
7744,530
7744,530
7745,650
7745,650
7745,650
7745,132
7745,132
7745,832
7745,832
7745,983
7745,983
7745,983
7746,146
7746,146
7746,146
7746,796
7747,849
7747,709
7747,111
7747,111
7748,792
7748,792
7749,385
7749,385
7749,385
7749,77
7749,381
7749,381
7749,381
7749,982
7749,982
7749,982
7749,374
7750,197
7750,208
7750,208
7750,208
7750,361
7750,361
7750,386
7750,521
7750,521
7751,230
7751,230
7752,824
7752,824
7752,824
7752,654
7752,654
7752,654
7752,269
7752,269
7752,269
7753,848
7753,198
7753,198
7753,198
7754,609
7754,609
7754,841
7754,841
7755,313
7755,313
7755,655
7755,558
7755,558
7755,558
7755,126
7756,134
7756,134
7756,543
7756,543
7756,543
7756,738
7756,738
7756,738
7757,890
7757,890
7757,890
7757,728
7757,728
7757,728
7757,908
7757,908
7758,426
7758,438
7759,1023
7759,763
7759,318
7759,998
7760,886
7760,886
7760,886
7760,166
7760,216
7760,216
7760,216
7760,738
7760,738
7760,738
7760,697
7760,697
7761,894
7761,894
7761,894
7761,544
7762,679
7762,371
7762,371
7762,698
7763,902
7763,902
7763,902
7763,271
7763,240
7763,240
7763,755
7763,755
7763,755
7763,496
7763,496
7763,496
7764,862
7764,862
7764,264
7764,264
7764,538
7765,470
7765,470
7765,973
7765,973
7765,973
7765,171
7765,171
7765,171
7765,851
7765,175
7765,175
7765,175
7766,141
7766,141
7766,194
7766,194
7766,104
7766,701
7766,701
7767,628
7767,628
7767,628
7767,713
7767,713
7767,722
7767,722
7767,722
7767,986
7767,986
7767,113
7768,885
7768,885
7768,670
7768,670
7769,520
7769,445
7769,445
7769,445
7769,576
7770,260
7770,260
7771,507
7771,507
7771,507
7771,366
7771,678
7771,976
7771,976
7771,976
7771,893
7772,568
7773,262
7773,262
7773,262
7774,291
7775,287
7776,962
7776,962
7776,962
7776,266
7776,266
7776,373
7776,190
7776,190
7776,190
7776,849
7776,849
7776,849
7777,246
7777,698
7777,419
7777,419
7778,843
7778,843
7779,561
7779,561
7779,561
7779,231
7779,1022
7780,791
7780,798
7780,798
7780,798
7781,703
7781,409
7781,409
7781,265
7781,1006
7781,106
7781,106
7781,106
7782,988
7782,988
7782,330
7782,330
7782,320
7782,320
7783,411
7783,411
7783,411
7783,711
7783,711
7783,711
7784,808
7784,808
7784,808
7784,568
7784,568
7785,404
7785,661
7786,84
7786,84
7786,84
7787,759
7787,485
7787,485
7787,485
7788,452
7788,452
7788,452
7789,340
7789,546
7789,546
7789,755
7789,494
7789,494
7790,339
7790,339
7790,339
7791,917
7791,917
7791,38
7791,249
7792,534
7792,534
7792,393
7792,393
7792,434
7792,434
7792,80
7792,339
7792,339
7793,16
7794,711
7794,711
7794,862
7794,862
7794,34
7794,34
7794,609
7794,609
7794,539
7795,798
7795,798
7796,439
7796,439
7797,54
7797,54
7797,54
7797,449
7797,449
7797,374
7797,374
7797,721
7797,721
7797,319
7797,319
7798,224
7798,224
7798,377
7798,377
7798,377
7798,1021
7798,1021
7799,577
7799,83
7799,1014
7799,1014
7799,1014
7799,417
7800,250
7800,250
7800,654
7800,604
7800,604
7800,617
7801,35
7801,35
7801,82
7801,82
7801,82
7802,643
7802,643
7802,643
7803,850
7803,850
7803,850
7803,113
7803,113
7804,997
7804,997
7804,1007
7804,1007
7804,827
7804,827
7804,827
7804,441
7804,155
7804,155
7804,155
7805,225
7805,225
7805,32
7805,32
7805,994
7805,994
7805,994
7805,25
7805,25
7805,135
7806,884
7806,884
7806,884
7806,333
7806,333
7806,67
7807,608
7807,608
7808,355
7808,355
7808,355
7808,584
7808,584
7808,584
7808,474
7808,474
7808,474
7808,528
7808,528
7808,842
7808,842
7808,842
7809,906
7809,906
7809,906
7809,326
7809,326
7809,729
7809,1001
7809,1001
7810,833
7811,912
7811,912
7811,402
7811,402
7811,402
7811,725
7811,725
7811,770
7811,813
7811,813
7811,813
7812,567
7812,567
7812,467
7812,720
7812,720
7812,14
7813,76
7813,76
7813,934
7813,934
7813,934
7813,380
7813,731
7814,127
7814,127
7814,801
7814,801
7814,801
7814,600
7814,600
7814,600
7815,932
7815,932
7815,118
7815,163
7815,163
7815,60
7815,60
7815,60
7815,629
7815,629
7815,629
7816,637
7816,637
7816,371
7816,777
7816,777
7817,350
7817,742
7817,742
7817,729
7818,646
7818,337
7819,437
7819,437
7819,443
7819,443
7820,221
7820,221
7821,441
7821,441
7822,798
7822,798
7822,553
7822,553
7822,415
7822,415
7823,802
7823,802
7823,802
7823,453
7824,419
7824,419
7825,277
7825,277
7825,277
7825,346
7825,346
7825,346
7825,936
7825,24
7825,24
7825,15
7826,97
7826,97
7826,97
7826,385
7826,385
7826,371
7826,371
7826,371
7826,969
7826,969
7826,244
7826,244
7827,194
7828,362
7828,362
7828,134
7828,134
7828,110
7828,110
7828,110
7829,944
7829,944
7829,944
7829,524
7829,524
7829,39
7829,39
7829,39
7830,99
7830,99
7830,99
7830,626
7830,626
7830,626
7830,371
7830,371
7830,371
7831,222
7831,222
7831,224
7831,224
7831,447
7831,447
7831,447
7832,737
7832,1013
7832,589
7832,589
7832,589
7832,488
7833,923
7833,923
7833,876
7833,876
7833,757
7833,757
7834,58
7834,58
7834,256
7834,717
7834,717
7834,717
7834,263
7834,263
7834,263
7834,350
7834,350
7834,350
7835,817
7835,476
7835,476
7835,654
7836,518
7837,192
7837,82
7837,944
7837,944
7837,282
7837,31
7837,31
7838,481
7838,339
7838,339
7838,339
7839,586
7839,586
7839,586
7839,1009
7839,1009
7839,34
7839,34
7839,34
7839,449
7839,449
7839,449
7840,585
7840,585
7840,965
7840,722
7840,722
7841,394
7841,394
7841,869
7841,869
7841,250
7841,250
7841,250
7841,73
7841,73
7842,955
7842,955
7842,254
7842,254
7843,188
7843,806
7843,806
7843,915
7844,576
7844,698
7844,698
7844,698
7844,785
7844,785
7844,785
7845,179
7845,263
7845,444
7845,444
7846,105
7846,953
7846,953
7846,281
7846,281
7846,796
7846,796
7847,422
7847,500
7847,500
7847,500
7847,102
7848,234
7848,121
7849,16
7849,762
7849,421
7849,421
7849,662
7849,662
7849,807
7849,807
7850,925
7850,925
7850,925
7850,341
7850,978
7850,978
7850,358
7851,444
7851,444
7851,737
7851,737
7851,950
7851,950
7852,477
7852,477
7852,437
7852,437
7852,267
7852,267
7852,267
7853,209
7853,876
7853,876
7853,320
7853,320
7854,632
7854,632
7855,520
7855,390
7855,613
7855,613
7855,886
7855,886
7856,743
7856,743
7856,743
7856,621
7856,621
7856,621
7856,569
7856,569
7856,569
7856,498
7856,498
7856,498
7857,400
7857,400
7858,236
7858,258
7858,258
7858,261
7858,261
7858,261
7858,627
7858,627
7858,627
7859,523
7859,303
7859,312
7860,654
7860,402
7860,402
7860,228
7860,571
7861,592
7861,592
7861,592
7861,302
7861,302
7861,88
7861,88
7862,225
7862,225
7863,951
7863,951
7863,64
7863,7
7863,7
7863,7
7864,375
7864,633
7864,633
7864,523
7864,309
7864,309
7864,309
7865,453
7865,453
7865,453
7865,907
7865,907
7865,907
7866,677
7866,677
7866,677
7866,658
7866,658
7866,988
7867,946
7867,946
7867,573
7867,573
7868,281
7868,28
7868,28
7869,368
7870,389
7870,389
7870,21
7870,21
7871,992
7872,964
7872,265
7872,265
7872,265
7872,445
7873,277
7873,495
7873,16
7873,16
7874,914
7874,914
7874,914
7875,43
7875,43
7875,43
7875,530
7876,382
7876,382
7877,47
7877,14
7877,14
7877,14
7877,1028
7877,1028
7877,710
7877,710
7877,710
7877,760
7878,868
7878,868
7878,868
7878,281
7878,281
7878,281
7878,485
7878,385
7879,549
7879,549
7879,549
7880,19
7880,19
7881,407
7881,407
7881,407
7882,343
7882,343
7882,358
7882,358
7882,358
7883,116
7883,116
7883,983
7883,983
7883,925
7883,607
7883,748
7883,748
7883,748
7884,193
7884,798
7884,798
7884,798
7884,756
7884,756
7884,756
7884,569
7884,569
7885,1006
7885,1006
7885,299
7885,303
7885,303
7885,303
7885,824
7885,824
7885,824
7885,600
7885,600
7885,600
7886,184
7886,184
7886,184
7887,469
7887,6
7887,183
7887,183
7887,915
7887,915
7887,609
7887,609
7887,609
7888,1027
7888,1027
7888,1027
7889,731
7889,706
7889,706
7889,706
7890,1023
7890,244
7890,615
7890,615
7891,607
7891,607
7891,607
7891,679
7892,543
7892,543
7893,777
7893,466
7893,534
7893,534
7893,378
7894,481
7894,481
7894,481
7895,322
7896,133
7896,133
7897,918
7897,666
7897,666
7897,666
7897,220
7897,220
7897,220
7897,990
7897,990
7898,990
7898,990
7899,876
7899,876
7899,876
7899,228
7899,228
7899,228
7899,498
7899,498
7899,725
7899,725
7899,518
7899,518
7900,197
7900,197
7900,197
7900,125
7900,199
7901,718
7901,718
7901,571
7901,571
7901,571
7901,676
7901,879
7901,879
7901,879
7902,459
7902,264
7902,264
7902,264
7903,80
7903,575
7903,575
7903,90
7904,137
7904,137
7904,267
7904,267
7904,214
7904,214
7904,214
7904,538
7904,538
7904,538
7904,1016
7904,1016
7904,1016
7905,348
7905,348
7905,348
7905,412
7905,412
7905,412
7906,217
7907,739
7907,739
7907,929
7907,929
7908,920
7908,920
7909,228
7909,1022
7909,1022
7909,392
7909,392
7910,637
7910,637
7910,637
7910,125
7910,125
7910,125
7911,413
7911,413
7911,413
7911,548
7911,548
7911,548
7911,579
7911,579
7911,579
7911,350
7911,771
7911,771
7911,771
7912,666
7913,278
7913,278
7913,278
7914,657
7914,657
7914,657
7914,593
7914,593
7914,593
7914,499
7914,499
7915,759
7915,759
7915,635
7915,635
7915,635
7915,572
7916,592
7916,592
7916,592
7916,978
7916,978
7917,338
7917,358
7917,358
7917,653
7917,653
7917,653
7917,468
7917,468
7917,985
7917,985
7918,663
7918,663
7918,875
7918,875
7919,692
7919,692
7919,692
7919,783
7919,783
7919,590
7919,590
7919,246
7919,136
7920,345
7920,266
7920,266
7920,329
7920,952
7920,952
7920,686
7920,686
7920,686
7921,1007
7921,901
7921,578
7921,578
7921,387
7921,387
7921,387
7921,696
7921,696
7921,696
7922,337
7923,462
7923,462
7923,393
7923,393
7923,1027
7923,1027
7923,157
7923,555
7923,555
7924,397
7924,397
7924,169
7924,378
7924,709
7924,525
7925,397
7925,937
7925,937
7925,937
7925,26
7925,26
7925,26
7925,445
7926,687
7926,687
7926,468
7927,121
7927,991
7927,650
7927,650
7927,975
7927,975
7927,975
7928,962
7928,962
7928,933
7928,933
7928,281
7928,281
7929,524
7929,524
7929,524
7929,705
7929,705
7929,391
7929,391
7929,643
7929,458
7930,863
7931,792
7931,721
7931,857
7931,857
7931,857
7931,44
7931,918
7931,918
7931,918
7932,227
7932,453
7932,453
7932,453
7932,259
7932,872
7933,843
7934,983
7934,983
7934,961
7934,961
7934,475
7934,816
7934,816
7935,755
7935,360
7935,360
7935,92
7936,96
7936,96
7936,96
7936,440
7936,440
7936,440
7936,753
7936,576
7936,576
7936,822
7936,822
7936,822
7937,126
7937,126
7937,126
7937,432
7937,391
7937,391
7937,391
7937,1018
7937,1018
7937,1018
7937,526
7938,414
7938,414
7938,921
7938,921
7939,361
7939,285
7939,285
7940,587
7940,165
7940,418
7940,898
7940,898
7941,369
7941,369
7941,369
7941,892
7941,892
7941,892
7941,663
7941,663
7941,303
7942,114
7942,1014
7942,220
7942,220
7942,220
7942,854
7942,407
7943,925
7943,925
7943,752
7943,752
7943,752
7943,311
7943,311
7943,311
7943,392
7943,392
7944,818
7944,818
7944,818
7944,604
7944,604
7944,604
7944,336
7944,336
7944,336
7945,958
7945,22
7945,22
7945,920
7945,920
7945,920
7945,514
7945,424
7946,133
7946,604
7946,589
7946,589
7946,589
7946,35
7946,35
7946,378
7946,378
7947,508
7947,508
7947,793
7947,793
7947,793
7948,15
7948,15
7948,15
7949,396
7949,613
7949,857
7949,714
7949,714
7949,714
7950,203
7950,203
7950,203
7950,856
7950,399
7950,399
7950,48
7951,358
7951,358
7951,666
7952,834
7952,94
7952,94
7952,94
7952,424
7952,110
7952,110
7952,117
7952,117
7953,675
7953,150
7953,150
7953,222
7953,222
7953,297
7953,250
7953,250
7953,250
7954,849
7954,849
7954,269
7954,269
7955,174
7955,174
7955,174
7955,730
7956,915
7956,915
7956,915
7957,48
7957,48
7957,77
7957,77
7957,77
7957,949
7957,949
7957,949
7958,1015
7958,1015
7958,1015
7958,141
7958,141
7958,141
7958,347
7959,682
7959,682
7959,682
7959,688
7959,652
7959,110
7959,110
7959,110
7959,993
7959,993
7959,993
7960,9
7960,386
7960,386
7960,541
7960,84
7960,84
7960,84
7961,149
7961,506
7961,506
7961,506
7961,893
7962,635
7962,635
7962,635
7962,204
7962,204
7963,757
7963,757
7963,422
7964,255
7964,255
7964,387
7964,387
7964,55
7964,624
7964,624
7964,624
7965,511
7965,511
7966,943
7966,943
7966,943
7966,907
7966,907
7966,907
7966,907
7966,550
7966,550
7966,550
7966,767
7967,60
7967,60
7967,60
7967,350
7967,350
7967,350
7968,416
7968,158
7968,158
7968,158
7968,393
7968,393
7968,170
7968,170
7968,170
7968,726
7968,726
7968,726
7969,548
7969,548
7969,646
7969,391
7969,334
7970,341
7971,189
7971,189
7971,189
7972,473
7972,473
7972,473
7972,1025
7972,1025
7972,1025
7972,844
7972,844
7972,796
7972,87
7972,87
7973,381
7973,381
7973,948
7973,835
7973,835
7973,968
7973,968
7973,597
7973,597
7973,597
7974,499
7974,499
7974,904
7974,696
7975,184
7975,184
7975,184
7975,983
7975,983
7975,983
7975,329
7975,204
7975,204
7975,204
7975,223
7976,396
7976,396
7976,780
7976,780
7976,780
7976,699
7976,699
7976,1015
7977,195
7977,195
7977,195
7977,927
7977,117
7977,62
7977,62
7977,62
7977,756
7977,756
7977,756
7978,838
7978,1025
7978,1025
7978,1025
7979,1010
7979,1010
7980,144
7980,902
7981,314
7981,314
7981,153
7981,153
7981,208
7981,471
7982,256
7982,256
7982,256
7983,657
7983,657
7984,587
7984,830
7984,830
7984,941
7984,941
7984,125
7984,125
7984,125
7985,836
7985,836
7986,661
7986,661
7986,661
7986,303
7986,200
7986,200
7986,200
7986,440
7986,440
7987,470
7987,890
7987,890
7987,447
7988,713
7988,337
7988,705
7989,166
7989,166
7989,553
7989,553
7989,553
7989,336
7989,336
7989,336
7989,479
7989,479
7989,479
7990,7
7990,194
7991,829
7991,829
7991,737
7991,798
7991,798
7991,798
7992,328
7992,328
7992,328
7992,407
7992,407
7992,401
7992,401
7992,401
7992,624
7992,624
7993,895
7993,895
7994,257
7994,257
7994,407
7994,407
7994,407
7995,425
7995,425
7995,425
7995,769
7995,769
7995,783
7995,783
7995,783
7995,619
7995,619
7995,167
7996,40
7996,40
7997,317
7997,317
7997,317
7997,812
7997,346
7997,346
7997,346
7998,73
7998,73
7998,592
7998,592
7998,592
7999,468
7999,468
7999,395
7999,395
7999,395
7999,450
7999,450
8000,316
8000,316
8000,435
8000,435
8001,904
8001,904
8001,904
8001,167
8001,351
8001,351
8001,351
8001,429
8001,429
8001,429
8002,921
8002,921
8002,519
8002,519
8002,519
8002,192
8002,192
8002,192
8003,757
8003,335
8003,335
8003,335
8003,81
8003,469
8003,469
8003,469
8004,742
8004,434
8004,38
8005,105
8005,105
8006,1013
8006,1013
8007,243
8007,243
8008,479
8008,479
8008,479
8008,397
8008,397
8008,561
8008,561
8008,765
8009,723
8009,723
8009,723
8009,562
8009,562
8009,577
8009,577
8010,319
8010,293
8010,293
8010,213
8010,213
8010,465
8010,802
8011,763
8011,763
8012,79
8012,597
8012,559
8012,559
8013,16
8013,16
8013,559
8013,559
8013,559
8014,196
8014,196
8014,330
8014,53
8014,117
8014,117
8014,4
8014,4
8014,4
8015,410
8015,997
8015,997
8016,415
8016,415
8016,415
8016,375
8016,715
8016,715
8016,715
8016,825
8016,673
8016,673
8017,529
8017,529
8017,179
8017,179
8018,227
8018,227
8018,638
8018,638
8018,638
8018,556
8018,556
8018,556
8019,927
8019,523
8019,523
8019,966
8019,966
8019,966
8020,540
8020,540
8021,525
8021,525
8021,525
8021,911
8022,844
8022,844
8022,844
8022,195
8022,195
8022,788
8022,788
8023,988
8023,826
8023,826
8023,586
8023,586
8023,586
8023,191
8024,440
8024,440
8024,472
8024,472
8025,54
8025,840
8025,840
8026,583
8026,583
8026,583
8026,1010
8026,14
8026,14
8026,14
8026,295
8026,313
8026,313
8026,313
8027,945
8027,838
8027,838
8027,838
8027,497
8027,497
8027,497
8027,822
8027,948
8027,948
8027,948
8028,439
8028,439
8028,416
8028,416
8028,416
8028,86
8028,847
8028,847
8028,847
8029,306
8029,306
8029,306
8029,524
8029,910
8029,105
8029,326
8029,326
8030,26
8030,26
8030,89
8030,89
8030,89
8031,49
8031,165
8031,165
8031,165
8031,519
8031,519
8032,299
8033,916
8033,916
8033,916
8033,929
8033,929
8033,911
8033,644
8033,644
8033,644
8034,796
8034,796
8034,796
8035,114
8035,628
8035,628
8035,628
8036,923
8036,923
8036,923
8036,74
8036,205
8036,552
8036,552
8037,506
8038,566
8038,90
8038,477
8038,602
8038,602
8038,602
8039,466
8039,466
8039,154
8039,938
8039,54
8039,54
8039,696
8040,8
8040,8
8041,723
8041,723
8041,297
8041,297
8041,28
8041,28
8041,28
8042,280
8042,280
8042,33
8042,33
8042,33
8043,878
8044,390
8044,223
8044,223
8045,740
8045,370
8045,370
8046,991
8046,782
8046,782
8047,607
8047,483
8047,483
8047,733
8048,45
8048,45
8048,588
8048,588
8048,842
8048,842
8048,842
8049,287
8049,287
8049,235
8049,235
8049,235
8050,164
8050,164
8051,1002
8051,1002
8051,47
8051,47
8051,725
8052,934
8052,934
8052,934
8052,607
8052,246
8052,246
8052,246
8052,580
8052,580
8053,631
8053,631
8053,631
8053,47
8053,840
8053,840
8053,7
8053,7
8054,380
8054,380
8054,326
8054,326
8054,794
8054,794
8054,794
8055,49
8055,49
8055,63
8055,63
8055,784
8055,784
8055,684
8055,684
8055,795
8056,963
8056,963
8056,635
8056,635
8056,635
8056,539
8056,539
8057,710
8057,710
8057,939
8058,774
8058,707
8059,81
8059,81
8059,804
8059,976
8059,976
8059,976
8059,228
8059,228
8059,236
8059,236
8059,236
8060,274
8060,274
8060,566
8060,566
8061,919
8061,919
8061,919
8061,557
8061,557
8061,557
8061,203
8061,203
8061,203
8062,293
8062,293
8062,293
8062,277
8062,277
8062,645
8063,173
8063,173
8063,173
8063,900
8063,900
8063,900
8063,221
8063,221
8063,564
8064,858
8064,858
8064,938
8064,123
8064,123
8064,123
8064,897
8065,814
8065,814
8065,814
8065,712
8065,712
8065,712
8065,614
8065,289
8065,289
8066,575
8066,575
8066,575
8067,983
8067,983
8067,983
8067,951
8067,951
8067,951
8067,546
8067,572
8067,572
8068,733
8068,733
8068,733
8068,591
8068,591
8068,591
8069,345
8070,55
8070,55
8070,483
8070,578
8070,578
8070,578
8070,532
8071,497
8072,283
8072,283
8072,283
8072,872
8072,872
8072,872
8073,733
8073,733
8073,733
8073,252
8074,409
8074,409
8074,724
8074,724
8075,203
8075,203
8075,203
8076,927
8076,927
8076,927
8076,758
8076,758
8076,331
8076,331
8076,331
8077,139
8077,2
8077,701
8077,701
8078,977
8078,174
8078,174
8078,174
8079,662
8079,183
8079,190
8079,190
8079,190
8079,905
8079,369
8080,644
8080,644
8080,81
8080,81
8080,658
8080,658
8080,658
8080,423
8080,423
8080,423
8081,1027
8081,1027
8081,703
8081,703
8081,703
8082,375
8082,243
8082,243
8082,243
8083,347
8083,268
8083,77
8083,77
8083,77
8084,597
8084,597
8084,627
8085,608
8085,608
8085,924
8085,932
8085,105
8086,384
8086,384
8086,384
8086,357
8086,357
8086,357
8086,857
8086,857
8087,305
8087,477
8088,823
8088,823
8088,823
8088,270
8088,270
8088,152
8088,152
8088,808
8088,808
8088,808
8089,34
8089,34
8089,34
8089,965
8089,965
8089,965
8089,479
8089,479
8089,479
8089,570
8089,570
8089,839
8089,839
8089,839
8090,270
8090,270
8091,582
8091,582
8091,582
8091,71
8091,71
8091,652
8091,728
8091,476
8092,617
8092,617
8092,998
8092,998
8092,998
8093,576
8093,576
8093,576
8093,901
8093,901
8093,239
8093,143
8093,143
8094,1016
8094,174
8094,174
8095,17
8095,17
8095,643
8095,643
8095,1017
8095,1017
8095,732
8096,240
8096,240
8096,729
8096,729
8096,120
8096,120
8096,1012
8096,861
8096,861
8097,927
8097,810
8097,810
8097,810
8097,105
8097,652
8097,652
8098,257
8098,257
8099,83
8099,703
8099,128
8099,128
8099,128
8099,59
8100,836
8100,424
8100,424
8100,461
8100,485
8100,991
8101,761
8101,761
8102,554
8102,554
8102,492
8102,873
8103,663
8103,663
8103,663
8103,391
8103,391
8103,989
8103,552
8103,552
8103,552
8103,511
8103,511
8104,125
8104,125
8104,958
8104,958
8104,672
8104,672
8104,672
8104,1005
8104,1005
8104,1005
8104,894
8104,894
8105,1005
8105,1005
8105,1005
8105,127
8105,127
8105,127
8105,594
8105,594
8106,482
8106,482
8106,482
8106,746
8106,746
8106,1018
8106,574
8106,574
8106,219
8106,219
8106,219
8107,439
8107,642
8107,642
8108,313
8108,313
8108,313
8108,459
8108,615
8109,325
8109,325
8109,325
8109,340
8109,340
8110,894
8110,894
8110,894
8110,541
8110,541
8110,541
8110,377
8110,377
8110,623
8110,623
8110,623
8111,294
8111,294
8111,294
8112,363
8112,363
8112,363
8112,734
8112,734
8112,274
8112,274
8112,173
8112,173
8112,173
8113,330
8113,925
8113,925
8113,206
8113,206
8113,683
8113,683
8113,253
8113,253
8114,388
8114,657
8114,657
8115,621
8115,333
8115,333
8116,657
8116,463
8116,192
8116,192
8117,1018
8117,1018
8117,157
8117,157
8117,157
8118,131
8118,611
8118,575
8118,510
8118,510
8118,85
8118,85
8118,85
8119,803
8119,803
8119,828
8119,628
8119,628
8119,628
8119,722
8119,722
8120,250
8120,250
8121,509
8122,281
8122,281
8122,139
8122,139
8122,139
8122,317
8122,317
8122,317
8122,295
8123,969
8123,969
8123,969
8123,62
8123,62
8123,749
8123,877
8124,500
8124,500
8124,869
8124,223
8124,223
8124,223
8125,202
8125,202
8125,330
8125,330
8125,330
8125,94
8125,221
8125,221
8125,221
8126,219
8126,219
8126,219
8126,707
8126,707
8126,707
8127,945
8127,945
8127,719
8127,719
8127,719
8127,880
8127,880
8128,297
8128,252
8128,862
8128,862
8128,862
8128,445
8129,670
8129,467
8129,467
8129,364
8129,632
8129,632
8129,632
8130,6
8130,6
8130,6
8131,123
8131,123
8131,303
8131,303
8132,898
8132,513
8132,513
8132,513
8132,160
8132,160
8132,340
8132,340
8132,340
8132,772
8132,772
8133,766
8133,766
8133,374
8133,374
8134,769
8134,30
8134,30
8134,758
8134,758
8134,758
8134,871
8134,871
8135,880
8135,604
8135,604
8135,364
8135,364
8135,364
8135,704
8135,704
